PhiStart	PhiStop	PsiStart	PsiStop	Observations	PhiAvg	PhiDev	PsiAvg	PsiDev	L1Avg	L1Dev	L2Avg	L2Dev	L3Avg	L3Dev	L4Avg	L4Dev	L5Avg	L5Dev	a1Avg	a1Dev	a2Avg	a2Dev	a3Avg	a3Dev	a4Avg	a4Dev	a5Avg	a5Dev	a6Avg	a6Dev	a7Avg	a7Dev	OmeAvg	OmeDev	Color	X	Y	XLen	YLen	XBin	YBin	
140	150	-30	-20	1	142.7	0	-29.5	0	1.342	0	1.427	0	0	0	1.523	0	1.22	0	121.2	0	0	0	115.1	0	0	0	120.6	0	114.9	0	122.4	0	177.9	0	5	140	-30	10	10	14	-3	
140	150	-180	-170	2	145	3.026	-175.4	4.83	1.309	0.035	1.459	0.001	0	0	1.529	0.029	1.22	0.01	121.95	0.636	0	0	110.5	1.838	0	0	122.95	0.636	116.55	1.626	122.65	0.212	181.7	1.952	1	140	-180	10	10	14	-18	
140	150	-20	-10	1	147	0	-17.2	0	1.336	0	1.451	0	0	0	1.509	0	1.231	0	120.7	0	0	0	114.6	0	0	0	118.2	0	118.3	0	123.5	0	183.3	0	5	140	-20	10	10	14	-2	
140	150	150	160	3	146.1	4.551	153.9	1.861	1.316	0.02	1.451	0.016	0	0	1.519	0.019	1.218	0.023	123.667	2.06	0	0	109.6	1.217	0	0	123.2	2.425	118.3	3.439	121.567	3.443	177	1.503	-0	140	150	10	10	14	15	
-120	-110	140	150	3	-112.7	2.45	142.9	1.14	1.326	0.015	1.462	0.017	0	0	1.517	0.01	1.24	0.021	122.367	0.551	0	0	109.4	2.261	0	0	120.333	1.365	115.6	1.664	123.467	0.611	179	4.73	-1	-120	140	10	10	-12	14	
-120	-110	-140	-130	1	-111.1	0	-131	0	1.319	0	1.462	0	0	0	1.5	0	1.247	0	123.9	0	0	0	110.1	0	0	0	119.6	0	116.9	0	122.2	0	175.1	0	0	-120	-140	10	10	-12	-14	
-120	-110	150	160	1	-119.6	0	154.7	0	1.337	0	1.454	0	0	0	1.531	0	1.236	0	122.4	0	0	0	110	0	0	0	120.4	0	114.8	0	123.9	0	182.1	0	0	-120	150	10	10	-12	15	
-120	-110	-20	-10	1	-117.6	0	-10.4	0	1.302	0	1.452	0	0	0	1.502	0	1.237	0	122.2	0	0	0	117.5	0	0	0	119.9	0	117.8	0	122.9	0	195.1	0	8	-120	-20	10	10	-12	-2	
-120	-110	0	10	1	-110.1	0	2.5	0	1.35	0	1.478	0	0	0	1.513	0	1.234	0	118.2	0	0	0	112.4	0	0	0	120.8	0	112.3	0	125.7	0	188.1	0	2	-120	0	10	10	-12	0	
-120	-110	-170	-160	2	-116.6	0.7	-169.7	0.12	1.319	0.006	1.427	0.014	0	0	1.499	0.003	1.237	0.003	124.45	0.354	0	0	115.05	1.909	0	0	121.25	0.071	118.55	1.485	121.95	0.071	193.3	2.524	5	-120	-170	10	10	-12	-17	
-120	-110	170	180	6	-115.9	2.602	173.2	2.36	1.333	0.005	1.446	0.012	0	0	1.523	0.011	1.231	0.013	122.85	1.282	0	0	111.733	1.686	0	0	122.083	1.007	116.433	2.004	123.083	1.15	177.4	3.655	2	-120	170	10	10	-12	17	
-120	-110	130	140	1	-110.7	0	134.5	0	1.337	0	1.45	0	0	0	1.535	0	1.239	0	123.5	0	0	0	111.7	0	0	0	119.7	0	115	0	123.2	0	186.1	0	2	-120	130	10	10	-12	13	
-120	-110	160	170	1	-119	0	169.3	0	1.35	0	1.447	0	0	0	1.528	0	1.26	0	122.9	0	0	0	109.9	0	0	0	121	0	114.3	0	123.1	0	178.1	0	-0	-120	160	10	10	-12	16	
-120	-110	-40	-30	1	-115	0	-33.6	0	1.363	0	1.458	0	0	0	1.525	0	1.265	0	126.3	0	0	0	116	0	0	0	119.5	0	112.6	0	126.3	0	186.1	0	6	-120	-40	10	10	-12	-4	
-120	-110	10	20	1	-115.5	0	15.8	0	1.329	0	1.439	0	0	0	1.513	0	1.237	0	121.6	0	0	0	116.6	0	0	0	117.4	0	118.5	0	122.5	0	179	0	7	-120	10	10	10	-12	1	
-120	-110	-160	-150	1	-111.8	0	-153.6	0	1.352	0	1.412	0	0	0	1.501	0	1.246	0	123.2	0	0	0	113.8	0	0	0	122.4	0	118	0	121.6	0	183	0	4	-120	-160	10	10	-12	-16	
-120	-110	-180	-170	1	-113.4	0	-179.4	0	1.344	0	1.443	0	0	0	1.52	0	1.229	0	121.8	0	0	0	115	0	0	0	122.7	0	114.9	0	122.4	0	187	0	5	-120	-180	10	10	-12	-18	
-100	-90	0	10	8	-94.6	2.157	4.7	3.79	1.338	0.013	1.446	0.013	0	0	1.517	0.014	1.239	0.01	122.513	1.288	0	0	114.95	1.255	0	0	118.713	1.052	117.913	1.036	122.85	1.247	180.9	5.432	5	-100	0	10	10	-10	0	
-100	-90	140	150	7	-94.9	3.114	146	3.737	1.329	0.011	1.449	0.01	0	0	1.522	0.009	1.223	0.02	121.886	0.662	0	0	111.871	2.075	0	0	120.957	0.408	116.243	1.152	122.843	1.27	177.1	5.144	2	-100	140	10	10	-10	14	
-100	-90	-180	-170	4	-94.8	2.957	-178.2	1.355	1.339	0.012	1.443	0.009	0	0	1.531	0.005	1.224	0.01	121.75	0.619	0	0	111.675	0.806	0	0	122.15	0.545	115.725	1.879	123.875	0.457	183	8.996	2	-100	-180	10	10	-10	-18	
-100	-90	-160	-150	2	-94	2.058	-156	2.546	1.322	0.008	1.449	0.038	0	0	1.512	0.023	1.237	0.018	123.3	1.556	0	0	112	2.263	0	0	121.1	0.283	117.6	1.556	122.35	0.495	185.2	4.667	2	-100	-160	10	10	-10	-16	
-100	-90	20	30	2	-92.9	0.502	25.9	2.934	1.341	0.027	1.447	0.001	0	0	1.518	0.004	1.232	0.013	124.3	2.404	0	0	116.6	1.838	0	0	122.5	1.838	116.65	0.354	124.2	0.99	169.9	8.917	7	-100	20	10	10	-10	2	
-100	-90	-170	-160	3	-93.3	1.331	-166.9	3.959	1.335	0.007	1.448	0.009	0	0	1.527	0.007	1.225	0.015	122.5	1.217	0	0	111.533	0.379	0	0	121.5	0.889	115.867	1.553	123.867	0.737	187.1	8.59	2	-100	-170	10	10	-10	-17	
-100	-90	170	180	6	-95.4	2.651	176	2.503	1.332	0.01	1.443	0.012	0	0	1.528	0.014	1.235	0.014	122.583	1.187	0	0	112.717	1.977	0	0	122.317	0.7	115.983	0.952	122.9	1.137	181.3	6.37	3	-100	170	10	10	-10	17	
-100	-90	150	160	2	-98.3	0.679	152.7	0.955	1.323	0.025	1.441	0.001	0	0	1.514	0.008	1.228	0.008	123.15	2.475	0	0	114.85	1.909	0	0	123.05	0.636	116.8	0.849	124.2	1.98	174.5	0.163	5	-100	150	10	10	-10	15	
-100	-90	130	140	2	-96.4	1.718	133.8	2.821	1.329	0.001	1.449	0.001	0	0	1.522	0.001	1.223	0.003	121.4	0.707	0	0	111.55	1.626	0	0	120.8	1.131	117.15	0.071	122.85	0.354	177	0.24	2	-100	130	10	10	-10	13	
-100	-90	10	20	1	-91.7	0	13.5	0	1.326	0	1.438	0	0	0	1.519	0	1.252	0	123.9	0	0	0	114.6	0	0	0	117.6	0	116.4	0	122.4	0	178.3	0	5	-100	10	10	10	-10	1	
-100	-90	120	130	2	-92.7	0.354	125.3	5.424	1.332	0.002	1.449	0.021	0	0	1.504	0.015	1.247	0.006	121.4	1.556	0	0	112.2	4.667	0	0	120.1	1.131	116.4	0.566	122.85	0.071	176.7	2.772	2	-100	120	10	10	-10	12	
-100	-90	90	100	1	-90.5	0	92.7	0	1.308	0	1.479	0	0	0	1.515	0	1.202	0	120.9	0	0	0	108.6	0	0	0	119.5	0	113.8	0	125.4	0	184.5	0	-1	-100	90	10	10	-10	9	
-100	-90	-150	-140	2	-93.6	4.115	-145.9	2.029	1.312	0.007	1.459	0.017	0	0	1.508	0.008	1.233	0.02	122.65	0.636	0	0	113.15	0.212	0	0	121.8	0.424	118.15	0.778	123.05	0.354	186.2	2.574	3	-100	-150	10	10	-10	-15	
-100	-90	-30	-20	2	-91.5	0.453	-23.5	1.068	1.35	0.001	1.45	0.02	0	0	1.495	0.004	1.256	0	121.1	1.131	0	0	113.95	3.182	0	0	119.15	1.485	116.3	1.131	124.25	0.778	186.5	6.52	4	-100	-30	10	10	-10	-3	
-100	-90	-100	-90	1	-96	0	-94.6	0	1.341	0	1.445	0	0	0	1.517	0	1.25	0	123.1	0	0	0	110.1	0	0	0	120.8	0	117.6	0	121.8	0	187.9	0	0	-100	-100	10	10	-10	-10	
-100	-90	100	110	2	-96.7	3.246	102.9	1.846	1.327	0.006	1.467	0.009	0	0	1.516	0.001	1.24	0.03	121.25	0.354	0	0	108.95	3.323	0	0	119.9	0.283	115.1	0.141	123.6	0	183	0.021	-1	-100	100	10	10	-10	10	
-100	-90	160	170	2	-91.2	0.523	163.7	4.115	1.326	0.001	1.443	0.008	0	0	1.514	0.01	1.236	0.005	121.85	0.071	0	0	113.2	2.263	0	0	121.4	0.141	118.15	2.192	121.85	1.202	182.1	2.553	3	-100	160	10	10	-10	16	
-100	-90	-90	-80	1	-97.5	0	-82.7	0	1.316	0	1.461	0	0	0	1.504	0	1.26	0	122.3	0	0	0	111.8	0	0	0	121.9	0	115.8	0	125.1	0	187.8	0	2	-100	-90	10	10	-10	-9	
-100	-90	-10	0	3	-93.4	3.21	-3.7	2.669	1.317	0.013	1.44	0.014	0	0	1.505	0.024	1.231	0.016	122.567	0.379	0	0	115.033	2.318	0	0	119.2	0.361	117.867	1.582	122.6	0.721	176	8.588	5	-100	-10	10	10	-10	-1	
170	180	-150	-140	2	173.9	4.617	-146.4	1.633	1.345	0.006	1.46	0.004	0	0	1.521	0.001	1.246	0.021	121.1	0.283	0	0	110.4	2.97	0	0	121.1	0.424	116.25	0.495	121.9	0.849	180	4.624	0	170	-150	10	10	17	-15	
170	180	170	180	8	176.3	2.987	175.4	1.893	1.326	0.011	1.451	0.013	0	0	1.505	0.014	1.239	0.01	120.95	1.385	0	0	109.913	1.189	0	0	121.85	1.03	116.438	1.327	122.325	0.935	182	6.1	-0	170	170	10	10	17	17	
170	180	-180	-170	6	173.9	2.176	-175.9	2.815	1.337	0.008	1.445	0.01	0	0	1.509	0.021	1.241	0.02	120.417	2.6	0	0	110.517	1.52	0	0	121.45	1.224	117.45	0.807	122.083	0.462	180.4	4.052	1	170	-180	10	10	17	-18	
170	180	-170	-160	8	174.7	3.711	-165.6	2.608	1.323	0.012	1.447	0.014	0	0	1.516	0.009	1.231	0.014	121.35	0.967	0	0	109.675	2.051	0	0	120.663	1.047	116.65	1.742	122.388	0.916	180.2	6.859	-0	170	-170	10	10	17	-17	
170	180	160	170	3	177.8	2.838	166.8	2.096	1.323	0.01	1.441	0.024	0	0	1.524	0.009	1.234	0.006	120.3	1.513	0	0	110.1	1.493	0	0	122.733	0.321	116.767	1.332	122.1	0.624	173.2	5.929	0	170	160	10	10	17	16	
170	180	130	140	1	174.3	0	132.1	0	1.318	0	1.459	0	0	0	1.503	0	1.231	0	121.1	0	0	0	111.7	0	0	0	121.3	0	118.3	0	120	0	176.2	0	2	170	130	10	10	17	13	
170	180	80	90	1	173.3	0	89.7	0	1.328	0	1.438	0	0	0	1.508	0	1.244	0	120.2	0	0	0	111.3	0	0	0	122	0	117.7	0	122.5	0	186.6	0	1	170	80	10	10	17	8	
170	180	140	150	1	171.2	0	147.2	0	1.304	0	1.436	0	0	0	1.498	0	1.25	0	122.5	0	0	0	112.6	0	0	0	120.9	0	114.8	0	122.8	0	171.3	0	3	170	140	10	10	17	14	
170	180	-160	-150	1	178	0	-153.1	0	1.3	0	1.445	0	0	0	1.474	0	1.227	0	121.7	0	0	0	114.2	0	0	0	122.4	0	121.1	0	119.8	0	181.6	0	4	170	-160	10	10	17	-16	
100	110	10	20	4	103.9	2.629	12.8	3.281	1.333	0.006	1.449	0.007	0	0	1.502	0.01	1.243	0.02	122.1	1.023	0	0	117.525	2.731	0	0	119.65	0.772	118.125	1.522	122.225	1.713	175.9	1.035	8	100	10	10	10	10	1	
100	110	140	150	3	103.6	2.847	148.3	1.323	1.314	0.004	1.449	0.013	0	0	1.508	0.002	1.243	0.006	122.533	2.371	0	0	113.033	1.704	0	0	121.333	0.651	117.567	0.058	124.567	0.404	176.5	3.524	3	100	140	10	10	10	14	
100	110	160	170	3	106.8	2.51	166.5	4.294	1.32	0.006	1.442	0.008	0	0	1.514	0.015	1.239	0.014	123.433	1.75	0	0	112.167	1.415	0	0	122.467	0.777	114.967	1.96	123.767	1.137	177.4	9.478	2	100	160	10	10	10	16	
100	110	0	10	7	104.3	2.683	4.5	2.665	1.334	0.008	1.451	0.016	0	0	1.515	0.01	1.232	0.008	122.186	1.098	0	0	115.729	1.198	0	0	118.929	0.765	116.171	1.764	123.257	1.072	183.2	5.32	6	100	0	10	10	10	0	
100	110	-180	-170	4	105.6	3.954	-176.8	1.496	1.343	0.009	1.456	0.014	0	0	1.516	0.018	1.233	0.006	121.725	1.947	0	0	110.8	0.572	0	0	122.15	1.185	117.05	1.041	121.875	0.822	182.1	7.611	1	100	-180	10	10	10	-18	
100	110	-10	0	13	103.2	3.258	-5.9	3.454	1.334	0.015	1.454	0.013	0	0	1.513	0.019	1.238	0.017	122.169	2.542	0	0	113.969	1.656	0	0	118.831	1.613	117.531	2.691	121.738	2.257	182.6	3.721	4	100	-10	10	10	10	-1	
100	110	170	180	4	104.5	2.508	174.1	2.738	1.327	0.008	1.452	0.003	0	0	1.521	0.008	1.234	0.016	123.1	1.013	0	0	112.25	0.52	0	0	123.6	1.91	115.65	1.662	123.15	0.889	178.9	3.077	2	100	170	10	10	10	17	
100	110	-160	-150	2	105.1	6.498	-157.6	0.778	1.333	0.005	1.441	0.008	0	0	1.515	0.01	1.229	0.01	122.05	0.354	0	0	113.6	1.98	0	0	122.05	0.636	117	2.546	122.45	1.768	189.6	1.86	4	100	-160	10	10	10	-16	
100	110	-20	-10	7	103.1	2.299	-15.5	3.895	1.324	0.016	1.443	0.011	0	0	1.51	0.016	1.238	0.019	123.386	0.729	0	0	114.486	1.45	0	0	119.071	1.268	116	2.357	123.2	0.792	180.3	4.021	4	100	-20	10	10	10	-2	
100	110	130	140	1	106.6	0	136.3	0	1.314	0	1.463	0	0	0	1.535	0	1.238	0	122.7	0	0	0	108.7	0	0	0	119.4	0	114.8	0	123.9	0	189.4	0	-1	100	130	10	10	10	13	
100	110	20	30	2	104.5	3.804	25.7	1.393	1.321	0	1.442	0.014	0	0	1.519	0.005	1.222	0.018	122.45	0.495	0	0	114.6	1.131	0	0	118.25	1.626	119.15	0.212	122.45	0.212	176	3.543	5	100	20	10	10	10	2	
100	110	150	160	4	106	2.052	155.9	3.142	1.32	0.023	1.439	0.014	0	0	1.521	0.019	1.238	0.015	121.025	4.724	0	0	111.225	1.124	0	0	122.225	0.69	117.875	0.9	122.875	0.866	180.8	7.024	1	100	150	10	10	10	15	
100	110	120	130	1	103.1	0	128.9	0	1.338	0	1.459	0	0	0	1.509	0	1.262	0	123.8	0	0	0	113.2	0	0	0	120.6	0	113.6	0	125.5	0	172.7	0	3	100	120	10	10	10	12	
100	110	-30	-20	4	104.7	2.524	-23.2	1.997	1.347	0.009	1.442	0.012	0	0	1.526	0.012	1.234	0.01	123.975	0.556	0	0	114.15	1.415	0	0	119.375	0.419	115.575	1.556	121.975	0.998	183.5	7.627	4	100	-30	10	10	10	-3	
100	110	-170	-160	2	104.4	0.127	-165.6	3.217	1.315	0.01	1.429	0.028	0	0	1.513	0.018	1.234	0.033	123.9	3.111	0	0	113.9	1.838	0	0	122.9	0.283	119.95	4.879	121.15	3.041	183.3	5.685	4	100	-170	10	10	10	-17	
100	110	-40	-30	1	101.1	0	-34.4	0	1.344	0	1.434	0	0	0	1.506	0	1.228	0	124.9	0	0	0	113.7	0	0	0	120.9	0	115	0	123.9	0	173.5	0	4	100	-40	10	10	10	-4	
100	110	50	60	1	106.9	0	50.1	0	1.323	0	1.454	0	0	0	1.519	0	1.233	0	121.5	0	0	0	118.2	0	0	0	118.9	0	118	0	124.4	0	173.8	0	8	100	50	10	10	10	5	
100	110	-110	-100	1	102.6	0	-102.3	0	1.32	0	1.455	0	0	0	1.546	0	1.236	0	122.8	0	0	0	110.2	0	0	0	118.9	0	116.5	0	124.2	0	182.3	0	0	100	-110	10	10	10	-11	
-110	-100	150	160	3	-106.2	1.11	156.5	0.236	1.34	0.027	1.428	0.013	0	0	1.509	0.016	1.223	0.027	122.867	1.626	0	0	111.833	1.607	0	0	121.267	0.462	116.733	1.955	122.433	0.737	176.2	7.035	2	-110	150	10	10	-11	15	
-110	-100	140	150	3	-105.5	2.067	142.4	0.356	1.322	0.013	1.453	0.008	0	0	1.517	0.004	1.236	0.012	124.067	0.723	0	0	111.5	2.007	0	0	120.5	0.954	118	0.1	121.933	0.513	176	5.163	2	-110	140	10	10	-11	14	
-110	-100	-170	-160	4	-106	2.118	-165.2	4.08	1.335	0.013	1.441	0.002	0	0	1.516	0.012	1.24	0.011	122.275	0.263	0	0	112.725	1.271	0	0	122.025	1.328	116.625	2.112	122.075	1.403	180.1	10.715	3	-110	-170	10	10	-11	-17	
-110	-100	-120	-110	1	-108.6	0	-118.3	0	1.313	0	1.458	0	0	0	1.538	0	1.204	0	122.9	0	0	0	112.3	0	0	0	120	0	116	0	123	0	180.3	0	2	-110	-120	10	10	-11	-12	
-110	-100	-180	-170	2	-103.7	2.85	-174.8	1.782	1.333	0.006	1.448	0.008	0	0	1.52	0.004	1.23	0.004	122.05	0.778	0	0	112.7	0.283	0	0	122.95	0.919	115.1	1.556	123.1	0	182.5	10.402	3	-110	-180	10	10	-11	-18	
-110	-100	0	10	6	-104.8	2.571	7.4	2.304	1.331	0.011	1.445	0.013	0	0	1.509	0.012	1.239	0.008	123.35	1.056	0	0	116.55	1.401	0	0	119.467	0.999	118.367	1.224	122.467	1.496	185.2	5.298	7	-110	0	10	10	-11	0	
-110	-100	-150	-140	3	-103.6	3.122	-144.6	2.221	1.331	0.011	1.453	0.033	0	0	1.519	0.014	1.231	0.013	123	4.115	0	0	111.533	2.503	0	0	121.467	1.701	115.733	3.95	122.8	1.442	182.9	1.88	2	-110	-150	10	10	-11	-15	
-110	-100	-160	-150	1	-100.5	0	-151.1	0	1.32	0	1.432	0	0	0	1.515	0	1.239	0	124.9	0	0	0	113.3	0	0	0	120.3	0	119.5	0	123.7	0	186.5	0	3	-110	-160	10	10	-11	-16	
-110	-100	130	140	3	-102.2	2.489	134.2	2.654	1.331	0.008	1.467	0.02	0	0	1.516	0.005	1.237	0.014	122.033	0.651	0	0	109.667	0.907	0	0	121.233	1.012	114.933	0.551	123.867	0.666	179.9	2.845	-0	-110	130	10	10	-11	13	
-110	-100	160	170	1	-102.4	0	165.3	0	1.328	0	1.449	0	0	0	1.528	0	1.214	0	122.6	0	0	0	111	0	0	0	121	0	114.2	0	123.3	0	180.1	0	1	-110	160	10	10	-11	16	
-110	-100	170	180	3	-106.8	2.316	174.1	2.691	1.325	0.01	1.437	0.009	0	0	1.519	0.018	1.215	0.018	123.8	1.836	0	0	113.5	2.193	0	0	124.067	3.139	115.233	1.168	123.8	0.52	174.2	6.108	4	-110	170	10	10	-11	17	
-110	-100	-90	-80	1	-101.3	0	-86.6	0	1.328	0	1.439	0	0	0	1.518	0	1.231	0	126	0	0	0	109.1	0	0	0	121.4	0	113.7	0	123.7	0	181.7	0	-1	-110	-90	10	10	-11	-9	
-110	-100	30	40	1	-101.5	0	30.1	0	1.329	0	1.432	0	0	0	1.492	0	1.242	0	121.7	0	0	0	113.8	0	0	0	119.4	0	116.4	0	121.7	0	165.5	0	4	-110	30	10	10	-11	3	
-110	-100	120	130	2	-104.4	2.355	124.5	3.5	1.333	0.008	1.43	0.014	0	0	1.523	0.001	1.22	0.018	123.4	0.424	0	0	110.8	0.849	0	0	121.65	0.919	115.4	0.707	124.3	1.838	178.8	1.124	1	-110	120	10	10	-11	12	
70	80	170	180	5	77.9	1.544	176.2	3.52	1.333	0.009	1.455	0.016	0	0	1.519	0.012	1.223	0.019	121.38	0.606	0	0	111.86	2.012	0	0	123.2	1.259	118.46	3.776	122.5	2.66	180.1	7.024	2	70	170	10	10	7	17	
70	80	0	10	26	75.4	2.611	6.3	2.525	1.33	0.02	1.446	0.014	0	0	1.511	0.012	1.236	0.014	121.565	1.191	0	0	115.619	1.158	0	0	118.827	1.099	116.985	1.518	122.258	1.3	183.2	4.694	6	70	0	10	10	7	0	
70	80	20	30	27	74.4	2.726	24	2.454	1.33	0.012	1.446	0.012	0	0	1.514	0.014	1.235	0.018	120.815	1.647	0	0	114.826	1.642	0	0	120.063	1.181	117.644	1.855	121.63	1.313	180.8	4.52	5	70	20	10	10	7	2	
70	80	10	20	38	74.9	2.809	15.2	2.726	1.33	0.012	1.45	0.018	0	0	1.511	0.013	1.232	0.014	120.366	2.608	0	0	115.261	1.599	0	0	119.216	1.76	117.471	1.546	121.997	1.048	182.5	3.976	5	70	10	10	10	7	1	
70	80	-180	-170	5	74.2	1.926	-174.3	2.777	1.332	0.011	1.449	0.009	0	0	1.519	0.022	1.234	0.007	121.5	1.72	0	0	112.7	1.609	0	0	121.7	0.752	116.74	1.182	122.84	1.742	184.5	4.272	3	70	-180	10	10	7	-18	
70	80	-160	-150	11	74.3	3.131	-155	3.117	1.338	0.014	1.45	0.012	0	0	1.521	0.007	1.23	0.012	120.345	0.956	0	0	112.709	1.354	0	0	121.809	1.224	117.209	0.96	122.064	1.004	185.5	4.365	3	70	-160	10	10	7	-16	
70	80	-170	-160	8	74.1	3.026	-165.7	2.477	1.331	0.024	1.449	0.021	0	0	1.516	0.014	1.245	0.026	121.463	0.93	0	0	113.05	1.521	0	0	122	1.939	116.15	2.622	122.175	1.393	186.3	5.241	3	70	-170	10	10	7	-17	
70	80	-10	0	8	77.7	1.573	-3.5	2.667	1.334	0.012	1.439	0.015	0	0	1.511	0.01	1.232	0.012	122.938	1.856	0	0	115.638	0.725	0	0	118.85	0.663	116.25	1.169	122.975	0.925	184.9	4.571	6	70	-10	10	10	7	-1	
70	80	30	40	7	74.1	2.612	32.3	2.642	1.327	0.01	1.455	0.018	0	0	1.508	0.016	1.247	0.018	120.329	1.536	0	0	114.086	0.843	0	0	119.7	0.616	117.414	1.297	122.529	1.466	180.9	5.539	4	70	30	10	10	7	3	
70	80	160	170	1	75.8	0	168	0	1.321	0	1.448	0	0	0	1.532	0	1.208	0	122.3	0	0	0	111.1	0	0	0	124	0	116.7	0	123.8	0	168.1	0	1	70	160	10	10	7	16	
70	80	-130	-120	1	74.6	0	-124.2	0	1.302	0	1.442	0	0	0	1.495	0	1.238	0	121.3	0	0	0	110.9	0	0	0	119.8	0	116.2	0	122.2	0	183	0	1	70	-130	10	10	7	-13	
70	80	-20	-10	1	76	0	-14.7	0	1.358	0	1.463	0	0	0	1.498	0	1.26	0	122.7	0	0	0	118.4	0	0	0	118.6	0	116.3	0	121.1	0	190.7	0	8	70	-20	10	10	7	-2	
70	80	-150	-140	1	71.1	0	-143.5	0	1.33	0	1.454	0	0	0	1.527	0	1.239	0	120.5	0	0	0	111.7	0	0	0	121.3	0	118.8	0	121.5	0	186.6	0	2	70	-150	10	10	7	-15	
160	170	-160	-150	4	165.7	2.501	-154.2	2.872	1.331	0.005	1.462	0.006	0	0	1.522	0.021	1.229	0.019	119.7	1.781	0	0	111.05	1.994	0	0	121.05	0.85	116.975	2.007	122.75	0.839	182.2	5.209	1	160	-160	10	10	16	-16	
160	170	170	180	8	165.1	1.991	174.3	2.617	1.325	0.012	1.447	0.01	0	0	1.506	0.012	1.238	0.017	121.575	1.339	0	0	111.95	1.945	0	0	121.788	0.874	115.725	1.199	122.825	0.971	178.5	3.478	2	160	170	10	10	16	17	
160	170	160	170	4	163.9	2.275	166.7	2.769	1.329	0.019	1.447	0.01	0	0	1.509	0.01	1.229	0.019	120.8	2.523	0	0	110.95	0.733	0	0	122.125	1.489	116.375	1.401	121.525	2.948	174.8	7.062	1	160	160	10	10	16	16	
160	170	-180	-170	8	163.6	2.481	-174.6	2.886	1.321	0.011	1.446	0.008	0	0	1.512	0.01	1.233	0.015	120.775	1.809	0	0	111.187	0.906	0	0	122.05	1.195	117.613	1.105	122.2	0.537	181.4	4.258	1	160	-180	10	10	16	-18	
160	170	-170	-160	2	166.2	0.658	-163	3.182	1.338	0.004	1.447	0.006	0	0	1.513	0.003	1.235	0.006	120.75	1.202	0	0	110.75	0.212	0	0	120.9	0.283	118.55	0.495	121.85	0.071	186.6	3.663	1	160	-170	10	10	16	-17	
-150	-140	160	170	5	-143.2	2.455	163.2	2.57	1.332	0.012	1.448	0.01	0	0	1.513	0.011	1.23	0.008	120.58	0.356	0	0	110.86	1.06	0	0	122	0.914	116.9	1.136	122.4	0.846	179.4	4.729	1	-150	160	10	10	-15	16	
-150	-140	-170	-160	4	-142.9	2.852	-164.4	3.954	1.327	0.022	1.445	0.013	0	0	1.517	0.01	1.233	0.009	123.725	1.688	0	0	109.6	1.023	0	0	121.125	1.081	113.525	1.103	123.275	0.922	185.4	6.693	-0	-150	-170	10	10	-15	-17	
-150	-140	40	50	1	-142.4	0	40.1	0	1.326	0	1.429	0	0	0	1.503	0	1.233	0	125.3	0	0	0	111.5	0	0	0	120.6	0	114.4	0	123.8	0	178	0	2	-150	40	10	10	-15	4	
-150	-140	10	20	2	-147.1	2.298	16.7	4.059	1.349	0.01	1.449	0.008	0	0	1.507	0.01	1.235	0.005	119.9	0.424	0	0	117.5	3.253	0	0	118.55	1.485	114.95	0.636	123.25	0.354	176.5	5.374	8	-150	10	10	10	-15	1	
-150	-140	-140	-130	1	-146.3	0	-139.8	0	1.36	0	1.471	0	0	0	1.514	0	1.252	0	121.3	0	0	0	109.9	0	0	0	119	0	111.8	0	120.4	0	177.3	0	-0	-150	-140	10	10	-15	-14	
-150	-140	140	150	2	-148.7	0.707	145.9	2.539	1.31	0.012	1.453	0.004	0	0	1.499	0.01	1.224	0.005	121.8	0.283	0	0	112.05	2.051	0	0	121	0.283	118.2	1.131	123.6	0.141	170.3	12.523	2	-150	140	10	10	-15	14	
-150	-140	150	160	5	-145.7	2.038	156.4	0.915	1.324	0.012	1.455	0.015	0	0	1.514	0.019	1.242	0.013	122.06	0.994	0	0	110.3	1.538	0	0	121.26	1.278	116.54	1.718	122.76	1.685	174.5	5.228	0	-150	150	10	10	-15	15	
-150	-140	170	180	3	-144.3	3.671	171.2	0.778	1.346	0.028	1.449	0.002	0	0	1.512	0.002	1.24	0.028	121.433	0.839	0	0	111.767	0.896	0	0	121.133	1.96	117.2	2.524	122.567	1.629	180.8	4.501	2	-150	170	10	10	-15	17	
120	130	-20	-10	3	125.1	3.651	-13	3.835	1.324	0.014	1.444	0.009	0	0	1.521	0.016	1.237	0.013	122.933	1.25	0	0	115.133	1.405	0	0	118.8	1.229	117.033	1.617	122.733	0.611	181	3.513	5	120	-20	10	10	12	-2	
120	130	-170	-160	2	123.4	3.041	-166.7	1.718	1.324	0.028	1.463	0.006	0	0	1.501	0.018	1.244	0.005	122.9	2.263	0	0	111.6	0.283	0	0	122.55	1.061	115.85	2.899	124.2	0.849	185	4.632	2	120	-170	10	10	12	-17	
120	130	-150	-140	2	122.8	0.438	-144.5	2.362	1.336	0.005	1.445	0.022	0	0	1.512	0.001	1.24	0.005	123.25	0.919	0	0	111.6	1.273	0	0	121.9	1.556	117.55	3.182	122.45	2.192	183.9	6.916	2	120	-150	10	10	12	-15	
120	130	150	160	1	127.6	0	156.7	0	1.318	0	1.451	0	0	0	1.529	0	1.238	0	121.6	0	0	0	111.2	0	0	0	121.7	0	118	0	124	0	183.4	0	1	120	150	10	10	12	15	
